ticket_id,subject,description,category,priority,status,created_at,updated_at,resolved_at,resolution_hours,assigned_agent,department,resolution_notes,satisfaction_score,first_response_hours,escalated,sla_breached,tenant_id
TKT-13713,Paper jammed,User reported: Paper jammed. Department: IT. Impact: Single user.,Printing,Low,In Progress,2023-05-16 19:33:20,2023-05-17 01:33:20,,,David Lee,Engineering,,,6,False,False,tenant_initech
TKT-13714,Password reset required,User reported: Password reset required. Department: IT. Impact: Single user.,Security,Medium,Resolved,2023-11-30 01:47:51,2023-11-30 05:47:51,2023-11-30 13:47:51,12,Frank Davis,Legal,Network settings reconfigured.,3,1,False,False,tenant_globex
TKT-13715,Printer offline,User reported: Printer offline. Department: Operations. Impact: Multiple users.,Printing,High,Open,2023-10-08 14:13:49,2023-10-08 20:13:49,,,,IT,,,4,True,False,tenant_initech
TKT-13716,Access denied to table,User reported: Access denied to table. Department: Finance. Impact: Company-wide.,Database,High,Open,2023-12-24 06:39:04,2023-12-24 10:39:04,,,,Legal,,,4,False,False,tenant_initech
TKT-13717,VPN not working,User reported: VPN not working. Department: IT. Impact: Single user.,Network,Medium,Closed,2023-06-23 06:16:09,2023-06-23 15:16:09,2023-06-23 19:16:09,13,Bob Martinez,Sales,"Issue was user error, provided training.",1,4,True,False,tenant_acme
TKT-13718,VPN not working,User reported: VPN not working. Department: Operations. Impact: Company-wide.,Network,Low,Open,2023-12-19 03:31:44,2023-12-19 14:31:44,,,,IT,,,6,False,False,tenant_acme
TKT-13719,Suspicious email received,User reported: Suspicious email received. Department: Engineering. Impact: Department-wide.,Security,Low,Resolved,2024-04-03 20:19:07,2024-04-04 00:19:07,2024-04-08 14:19:07,114,Carol White,Legal,Network settings reconfigured.,3,6,False,False,tenant_globex
TKT-13720,Data corruption detected,User reported: Data corruption detected. Department: IT. Impact: Multiple users.,Database,Critical,Closed,2023-06-09 20:34:05,2023-06-10 08:34:05,2023-06-09 21:34:05,1,Alice Johnson,Finance,Third-party vendor engaged for resolution.,1,7,False,False,tenant_acme
TKT-13721,Query running slowly,User reported: Query running slowly. Department: Sales. Impact: Department-wide.,Database,Low,Resolved,2023-10-12 06:12:06,2023-10-12 07:12:06,2023-10-13 11:12:06,29,Alice Johnson,IT,Escalated to L2 support for further investigation.,2,6,False,True,tenant_globex
TKT-13722,Printer offline,User reported: Printer offline. Department: Operations. Impact: Company-wide.,Printing,Medium,Resolved,2024-02-20 20:14:40,2024-02-21 07:14:40,2024-02-21 23:14:40,27,Bob Martinez,Operations,Issue resolved by restarting the service.,4,1,False,False,tenant_initech
TKT-13723,Two-factor auth not working,User reported: Two-factor auth not working. Department: Finance. Impact: Department-wide.,VPN,High,Open,2023-12-21 03:19:29,2023-12-21 10:19:29,,,,Engineering,,,3,False,False,tenant_initech
TKT-13724,Cannot find printer on network,User reported: Cannot find printer on network. Department: Finance. Impact: Single user.,Printing,High,Resolved,2023-12-22 21:26:11,2023-12-23 07:26:11,2023-12-23 18:26:11,21,Alice Johnson,Engineering,Configuration updated and verified working.,4,2,False,False,tenant_initech
TKT-13725,Keyboard not working,User reported: Keyboard not working. Department: IT. Impact: Department-wide.,Hardware,Low,Resolved,2023-03-20 15:03:20,2023-03-21 00:03:20,2023-03-23 14:03:20,71,Emma Brown,Legal,Network settings reconfigured.,3,7,True,False,tenant_globex
TKT-13726,Email bouncing back,User reported: Email bouncing back. Department: Operations. Impact: Department-wide.,Email,Low,In Progress,2023-10-14 13:42:06,2023-10-14 19:42:06,,,David Lee,Legal,,,2,False,False,tenant_globex
TKT-13727,Cannot connect to internet,User reported: Cannot connect to internet. Department: IT. Impact: Single user.,Network,High,In Progress,2023-03-05 14:45:21,2023-03-05 20:45:21,,,Alice Johnson,Operations,,,7,False,False,tenant_initech
TKT-13728,Query running slowly,User reported: Query running slowly. Department: Sales. Impact: Department-wide.,Database,Low,Resolved,2023-01-19 01:19:27,2023-01-19 05:19:27,2023-01-22 11:19:27,82,Carol White,HR,Configuration updated and verified working.,1,3,False,True,tenant_initech
TKT-13729,SSO not working,User reported: SSO not working. Department: IT. Impact: Multiple users.,Access Management,Medium,Resolved,2024-05-23 00:47:05,2024-05-23 08:47:05,2024-05-24 14:47:05,38,Bob Martinez,HR,Issue resolved by restarting the service.,4,4,False,False,tenant_acme
TKT-13730,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: HR. Impact: Department-wide.,Security,Medium,Resolved,2023-02-23 08:33:26,2023-02-23 11:33:26,2023-02-24 23:33:26,39,Carol White,Sales,Software reinstalled and patched to latest version.,2,6,False,False,tenant_initech
TKT-13731,AWS instance not responding,User reported: AWS instance not responding. Department: HR. Impact: Company-wide.,Cloud,Low,Escalated,2023-09-02 14:35:59,2023-09-02 17:35:59,,,Carol White,HR,,,1,False,False,tenant_globex
TKT-13732,WiFi drops frequently,User reported: WiFi drops frequently. Department: Engineering. Impact: Single user.,Network,Medium,Closed,2023-07-24 09:21:12,2023-07-24 19:21:12,2023-07-25 12:21:12,27,Frank Davis,Operations,"Issue was user error, provided training.",2,4,False,False,tenant_initech
TKT-13733,VPN slow performance,User reported: VPN slow performance. Department: Legal. Impact: Company-wide.,VPN,Low,In Progress,2024-06-14 10:15:16,2024-06-14 14:15:16,,,Emma Brown,Finance,,,5,False,False,tenant_globex
TKT-13734,Slow network speed,User reported: Slow network speed. Department: Operations. Impact: Single user.,Network,Medium,Escalated,2024-05-27 21:21:59,2024-05-28 02:21:59,,,David Lee,Operations,,,1,False,False,tenant_initech
TKT-13735,Possible malware detected,User reported: Possible malware detected. Department: HR. Impact: Company-wide.,Security,Medium,Closed,2023-02-12 02:26:50,2023-02-12 08:26:50,2023-02-13 03:26:50,25,Carol White,Finance,Third-party vendor engaged for resolution.,1,2,False,False,tenant_initech
TKT-13736,AWS instance not responding,User reported: AWS instance not responding. Department: Finance. Impact: Single user.,Cloud,Medium,Resolved,2023-07-06 15:18:48,2023-07-06 18:18:48,2023-07-07 23:18:48,32,Alice Johnson,IT,Issue resolved by restarting the service.,3,6,False,False,tenant_initech
TKT-13737,Slow network speed,User reported: Slow network speed. Department: IT. Impact: Company-wide.,Network,Low,Resolved,2023-10-30 02:41:54,2023-10-30 09:41:54,2023-11-01 17:41:54,63,David Lee,HR,Hardware replaced under warranty.,5,2,False,False,tenant_acme
TKT-13738,GCP billing alert,User reported: GCP billing alert. Department: Finance. Impact: Department-wide.,Cloud,Medium,In Progress,2024-01-18 21:43:44,2024-01-19 08:43:44,,,Carol White,HR,,,7,False,False,tenant_acme
TKT-13739,Mouse not responding,User reported: Mouse not responding. Department: Engineering. Impact: Single user.,Hardware,Critical,In Progress,2024-05-01 22:18:30,2024-05-02 07:18:30,,,Alice Johnson,IT,,,1,False,False,tenant_globex
TKT-13740,Two-factor auth not working,User reported: Two-factor auth not working. Department: Legal. Impact: Company-wide.,VPN,Low,Open,2024-03-01 17:48:15,2024-03-02 02:48:15,,,,Legal,,,8,True,False,tenant_globex
TKT-13741,Email bouncing back,User reported: Email bouncing back. Department: IT. Impact: Multiple users.,Email,Medium,Closed,2024-05-28 06:16:54,2024-05-28 10:16:54,2024-05-28 19:16:54,13,Emma Brown,IT,Configuration updated and verified working.,4,3,False,False,tenant_initech
TKT-13742,Cannot connect to internet,User reported: Cannot connect to internet. Department: Sales. Impact: Department-wide.,Network,Low,In Progress,2023-07-29 06:46:23,2023-07-29 14:46:23,,,Frank Davis,HR,,,5,False,False,tenant_globex
TKT-13743,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Engineering. Impact: Department-wide.,Security,Critical,Resolved,2023-05-19 04:58:09,2023-05-19 13:58:09,2023-05-19 08:58:09,4,Carol White,Sales,Network settings reconfigured.,2,1,True,False,tenant_acme
TKT-13744,Suspicious email received,User reported: Suspicious email received. Department: IT. Impact: Single user.,Security,Low,Closed,2023-05-07 03:16:16,2023-05-07 11:16:16,2023-05-11 08:16:16,101,Bob Martinez,Sales,Software reinstalled and patched to latest version.,3,6,False,False,tenant_acme
TKT-13745,AWS instance not responding,User reported: AWS instance not responding. Department: HR. Impact: Company-wide.,Cloud,Medium,Closed,2024-05-01 04:30:27,2024-05-01 11:30:27,2024-05-02 12:30:27,32,Bob Martinez,Finance,Hardware replaced under warranty.,2,7,False,False,tenant_initech
TKT-13746,Slow network speed,User reported: Slow network speed. Department: Engineering. Impact: Multiple users.,Network,High,Open,2024-05-03 21:20:47,2024-05-04 08:20:47,,,,Legal,,,7,False,False,tenant_acme
TKT-13747,Possible malware detected,User reported: Possible malware detected. Department: Finance. Impact: Multiple users.,Security,Medium,In Progress,2024-05-24 19:45:04,2024-05-25 01:45:04,,,Bob Martinez,Operations,,,6,False,True,tenant_globex
TKT-13748,VPN slow performance,User reported: VPN slow performance. Department: Finance. Impact: Company-wide.,VPN,Low,Resolved,2023-02-24 12:13:04,2023-02-24 16:13:04,2023-02-27 20:13:04,80,Bob Martinez,Operations,User credentials reset and access restored.,3,4,False,False,tenant_initech
TKT-13749,New employee onboarding,User reported: New employee onboarding. Department: Finance. Impact: Multiple users.,Access Management,Low,Resolved,2024-04-24 17:47:37,2024-04-24 18:47:37,2024-04-29 17:47:37,120,Alice Johnson,Legal,Configuration updated and verified working.,4,8,False,True,tenant_globex
TKT-13750,Cannot send large attachments,User reported: Cannot send large attachments. Department: Finance. Impact: Single user.,Email,Medium,Resolved,2023-10-17 21:39:23,2023-10-17 23:39:23,2023-10-19 15:39:23,42,Bob Martinez,Engineering,Workaround provided while permanent fix is pending.,3,5,False,True,tenant_globex
TKT-13751,Error code 0x80070057,User reported: Error code 0x80070057. Department: IT. Impact: Department-wide.,Software,High,Escalated,2023-07-16 21:36:34,2023-07-17 05:36:34,,,Emma Brown,Engineering,,,2,False,False,tenant_globex
TKT-13752,Printer jam,User reported: Printer jam. Department: Engineering. Impact: Multiple users.,Hardware,Medium,Resolved,2023-02-24 10:38:39,2023-02-24 17:38:39,2023-02-26 07:38:39,45,Bob Martinez,Engineering,Workaround provided while permanent fix is pending.,2,8,False,True,tenant_globex
TKT-13753,GCP billing alert,User reported: GCP billing alert. Department: IT. Impact: Multiple users.,Cloud,Medium,In Progress,2023-01-03 11:25:30,2023-01-03 20:25:30,,,Bob Martinez,Engineering,,,5,False,False,tenant_initech
TKT-13754,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Finance. Impact: Company-wide.,Cloud,Low,Resolved,2024-01-21 10:08:50,2024-01-21 14:08:50,2024-01-25 18:08:50,104,Frank Davis,Finance,Network settings reconfigured.,3,8,False,False,tenant_globex
TKT-13755,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Engineering. Impact: Single user.,Cloud,Low,Open,2023-04-05 03:56:13,2023-04-05 14:56:13,,,,Sales,,,2,False,False,tenant_globex
TKT-13756,Driver installation failed,User reported: Driver installation failed. Department: Operations. Impact: Single user.,Printing,Low,Resolved,2023-02-26 03:06:06,2023-02-26 12:06:06,2023-03-03 00:06:06,117,Frank Davis,Sales,Configuration updated and verified working.,2,3,False,False,tenant_acme
TKT-13757,Monitor flickering,User reported: Monitor flickering. Department: Finance. Impact: Company-wide.,Hardware,Medium,Resolved,2024-05-24 23:48:07,2024-05-25 00:48:07,2024-05-26 03:48:07,28,Bob Martinez,IT,Third-party vendor engaged for resolution.,4,2,True,True,tenant_initech
TKT-13758,Account locked out,User reported: Account locked out. Department: Finance. Impact: Single user.,Security,Medium,Closed,2023-08-05 01:58:12,2023-08-05 06:58:12,2023-08-05 12:58:12,11,Bob Martinez,HR,Third-party vendor engaged for resolution.,3,8,False,False,tenant_initech
TKT-13759,Database backup failed,User reported: Database backup failed. Department: Operations. Impact: Department-wide.,Database,Low,Closed,2024-05-19 23:30:32,2024-05-20 11:30:32,2024-05-22 04:30:32,53,Carol White,Legal,Workaround provided while permanent fix is pending.,4,7,False,False,tenant_initech
TKT-13760,Keyboard not working,User reported: Keyboard not working. Department: Legal. Impact: Company-wide.,Hardware,Low,Resolved,2024-03-13 15:08:26,2024-03-13 18:08:26,2024-03-16 12:08:26,69,Emma Brown,Operations,Hardware replaced under warranty.,2,2,False,False,tenant_acme
TKT-13761,Printer jam,User reported: Printer jam. Department: Sales. Impact: Department-wide.,Hardware,Medium,Resolved,2023-03-14 06:29:11,2023-03-14 12:29:11,2023-03-15 01:29:11,19,Bob Martinez,IT,"Issue was user error, provided training.",4,6,True,False,tenant_globex
TKT-13762,Cannot connect to database,User reported: Cannot connect to database. Department: Engineering. Impact: Multiple users.,Database,Medium,Resolved,2024-03-01 01:14:15,2024-03-01 10:14:15,2024-03-01 09:14:15,8,Frank Davis,Legal,Issue resolved by restarting the service.,5,5,False,True,tenant_globex
TKT-13763,Offboarding checklist,User reported: Offboarding checklist. Department: Sales. Impact: Company-wide.,Access Management,Low,Resolved,2024-06-22 10:39:05,2024-06-22 16:39:05,2024-06-23 14:39:05,28,Frank Davis,Sales,Escalated to L2 support for further investigation.,2,2,True,False,tenant_globex
TKT-13764,Cannot access shared drive,User reported: Cannot access shared drive. Department: Operations. Impact: Company-wide.,Network,Medium,Open,2023-12-23 17:16:51,2023-12-23 19:16:51,,,,Operations,,,6,False,False,tenant_acme
TKT-13765,SSO not working,User reported: SSO not working. Department: Engineering. Impact: Company-wide.,Access Management,Medium,Closed,2023-12-01 02:50:32,2023-12-01 11:50:32,2023-12-02 20:50:32,42,Bob Martinez,IT,User credentials reset and access restored.,5,6,False,False,tenant_globex
TKT-13766,VPN slow performance,User reported: VPN slow performance. Department: Engineering. Impact: Department-wide.,VPN,High,Open,2023-08-21 04:08:17,2023-08-21 05:08:17,,,,Operations,,,6,True,True,tenant_initech
TKT-13767,Printer offline,User reported: Printer offline. Department: Finance. Impact: Single user.,Printing,Medium,Resolved,2023-03-04 12:14:10,2023-03-04 21:14:10,2023-03-06 06:14:10,42,Carol White,IT,Hardware replaced under warranty.,5,7,False,False,tenant_globex
TKT-13768,VPN timeout issues,User reported: VPN timeout issues. Department: IT. Impact: Multiple users.,VPN,Critical,Resolved,2024-06-24 11:09:07,2024-06-24 23:09:07,2024-06-24 15:09:07,4,Carol White,HR,Network settings reconfigured.,5,4,False,False,tenant_initech
TKT-13769,Docker container crash,User reported: Docker container crash. Department: Operations. Impact: Single user.,Cloud,Critical,Closed,2023-03-15 20:35:27,2023-03-15 21:35:27,2023-03-16 02:35:27,6,Alice Johnson,Operations,Workaround provided while permanent fix is pending.,3,6,True,False,tenant_acme
TKT-13770,Cannot connect to database,User reported: Cannot connect to database. Department: IT. Impact: Multiple users.,Database,Low,Resolved,2023-05-16 06:19:52,2023-05-16 15:19:52,2023-05-20 02:19:52,92,Alice Johnson,Finance,Third-party vendor engaged for resolution.,4,1,False,True,tenant_initech
TKT-13771,Cannot send large attachments,User reported: Cannot send large attachments. Department: HR. Impact: Company-wide.,Email,Low,Resolved,2023-11-25 03:53:28,2023-11-25 10:53:28,2023-11-26 23:53:28,44,Bob Martinez,IT,Issue resolved by restarting the service.,5,6,False,False,tenant_initech
TKT-13772,Two-factor auth not working,User reported: Two-factor auth not working. Department: Finance. Impact: Department-wide.,VPN,High,Resolved,2023-12-08 07:02:04,2023-12-08 17:02:04,2023-12-08 21:02:04,14,Frank Davis,IT,Software reinstalled and patched to latest version.,5,8,False,True,tenant_acme
TKT-13773,Split tunnel configuration,User reported: Split tunnel configuration. Department: IT. Impact: Company-wide.,VPN,Low,Resolved,2024-06-01 09:43:58,2024-06-01 18:43:58,2024-06-04 08:43:58,71,Bob Martinez,Sales,Hardware replaced under warranty.,5,2,False,True,tenant_globex
TKT-13774,Offboarding checklist,User reported: Offboarding checklist. Department: Operations. Impact: Multiple users.,Access Management,Low,In Progress,2024-01-15 03:05:55,2024-01-15 11:05:55,,,Frank Davis,Sales,,,1,True,False,tenant_globex
TKT-13775,Application crashes on startup,User reported: Application crashes on startup. Department: HR. Impact: Company-wide.,Software,Medium,Resolved,2023-05-10 09:39:52,2023-05-10 19:39:52,2023-05-12 04:39:52,43,David Lee,IT,Workaround provided while permanent fix is pending.,4,8,True,True,tenant_globex
TKT-13776,License expired,User reported: License expired. Department: Sales. Impact: Multiple users.,Software,Low,In Progress,2024-06-16 22:12:44,2024-06-17 01:12:44,,,Alice Johnson,IT,,,4,False,False,tenant_initech
TKT-13777,Cannot connect to database,User reported: Cannot connect to database. Department: IT. Impact: Multiple users.,Database,Medium,Escalated,2023-01-28 14:27:09,2023-01-28 16:27:09,,,Frank Davis,Legal,,,2,True,False,tenant_globex
TKT-13778,Suspicious email received,User reported: Suspicious email received. Department: Engineering. Impact: Department-wide.,Security,Low,Closed,2023-12-21 21:43:17,2023-12-22 03:43:17,2023-12-25 19:43:17,94,Alice Johnson,Legal,Workaround provided while permanent fix is pending.,2,8,False,False,tenant_initech
TKT-13779,Email bouncing back,User reported: Email bouncing back. Department: Operations. Impact: Company-wide.,Email,Critical,Open,2023-10-14 10:19:29,2023-10-14 15:19:29,,,,Sales,,,3,False,False,tenant_acme
TKT-13780,Paper jammed,User reported: Paper jammed. Department: IT. Impact: Company-wide.,Printing,Low,In Progress,2023-07-17 06:18:24,2023-07-17 11:18:24,,,Bob Martinez,Operations,,,6,False,True,tenant_globex
TKT-13781,Outlook not syncing,User reported: Outlook not syncing. Department: Legal. Impact: Single user.,Email,Low,Open,2023-04-27 14:37:42,2023-04-27 17:37:42,,,,Legal,,,5,True,False,tenant_acme
TKT-13782,Printer jam,User reported: Printer jam. Department: Sales. Impact: Multiple users.,Hardware,Medium,In Progress,2023-02-10 23:52:42,2023-02-11 06:52:42,,,Frank Davis,HR,,,2,False,False,tenant_globex
TKT-13783,Two-factor auth not working,User reported: Two-factor auth not working. Department: Sales. Impact: Multiple users.,VPN,Low,Resolved,2023-01-15 09:58:48,2023-01-15 14:58:48,2023-01-16 17:58:48,32,Carol White,HR,Configuration updated and verified working.,5,6,False,True,tenant_initech
TKT-13784,Docker container crash,User reported: Docker container crash. Department: HR. Impact: Department-wide.,Cloud,High,In Progress,2024-02-17 12:26:54,2024-02-17 20:26:54,,,Bob Martinez,Legal,,,8,False,True,tenant_initech
TKT-13785,Driver installation failed,User reported: Driver installation failed. Department: IT. Impact: Multiple users.,Printing,Low,Closed,2024-01-17 05:25:15,2024-01-17 13:25:15,2024-01-19 20:25:15,63,Carol White,Finance,Software reinstalled and patched to latest version.,4,2,True,False,tenant_initech
TKT-13786,Two-factor auth not working,User reported: Two-factor auth not working. Department: IT. Impact: Department-wide.,VPN,Medium,Closed,2023-08-07 16:51:58,2023-08-07 17:51:58,2023-08-08 16:51:58,24,David Lee,Engineering,Workaround provided while permanent fix is pending.,1,4,False,False,tenant_globex
TKT-13787,Access to system needed,User reported: Access to system needed. Department: HR. Impact: Company-wide.,Access Management,Low,Open,2024-04-05 14:14:16,2024-04-05 16:14:16,,,,Legal,,,4,False,False,tenant_globex
TKT-13788,VPN timeout issues,User reported: VPN timeout issues. Department: Legal. Impact: Multiple users.,VPN,Medium,In Progress,2023-11-20 04:24:20,2023-11-20 10:24:20,,,Frank Davis,Operations,,,2,False,False,tenant_acme
TKT-13789,Slow network speed,User reported: Slow network speed. Department: Finance. Impact: Multiple users.,Network,Critical,Resolved,2024-01-25 03:07:20,2024-01-25 14:07:20,2024-01-25 05:07:20,2,Carol White,Legal,Software reinstalled and patched to latest version.,4,5,False,False,tenant_acme
TKT-13790,Offboarding checklist,User reported: Offboarding checklist. Department: HR. Impact: Multiple users.,Access Management,High,Open,2023-03-03 17:57:31,2023-03-03 23:57:31,,,,Operations,,,6,False,False,tenant_globex
TKT-13791,Offboarding checklist,User reported: Offboarding checklist. Department: Operations. Impact: Company-wide.,Access Management,High,Resolved,2023-09-03 00:19:29,2023-09-03 07:19:29,2023-09-03 14:19:29,14,David Lee,Legal,Hardware replaced under warranty.,5,2,False,False,tenant_initech
TKT-13792,Printer offline,User reported: Printer offline. Department: HR. Impact: Department-wide.,Printing,Critical,Resolved,2023-11-02 06:03:55,2023-11-02 09:03:55,2023-11-02 10:03:55,4,Bob Martinez,IT,Network settings reconfigured.,3,6,False,False,tenant_initech
TKT-13793,Database backup failed,User reported: Database backup failed. Department: Finance. Impact: Multiple users.,Database,Medium,In Progress,2024-06-20 20:34:27,2024-06-21 02:34:27,,,Emma Brown,IT,,,1,False,False,tenant_acme
TKT-13794,SSO not working,User reported: SSO not working. Department: Finance. Impact: Single user.,Access Management,Medium,Open,2023-05-30 01:18:34,2023-05-30 10:18:34,,,,HR,,,8,False,False,tenant_acme
TKT-13795,Offboarding checklist,User reported: Offboarding checklist. Department: IT. Impact: Single user.,Access Management,High,Open,2024-03-23 21:40:15,2024-03-24 06:40:15,,,,IT,,,8,False,True,tenant_initech
TKT-13796,AWS instance not responding,User reported: AWS instance not responding. Department: HR. Impact: Company-wide.,Cloud,Critical,In Progress,2024-05-25 23:40:27,2024-05-26 04:40:27,,,Alice Johnson,HR,,,5,False,False,tenant_initech
TKT-13797,Cannot access shared drive,User reported: Cannot access shared drive. Department: Finance. Impact: Department-wide.,Network,Medium,Open,2023-09-16 08:17:16,2023-09-16 18:17:16,,,,Finance,,,6,False,False,tenant_acme
TKT-13798,Offboarding checklist,User reported: Offboarding checklist. Department: Sales. Impact: Single user.,Access Management,Medium,In Progress,2023-03-28 09:06:30,2023-03-28 11:06:30,,,Frank Davis,Operations,,,1,False,False,tenant_initech
TKT-13799,VPN not working,User reported: VPN not working. Department: Finance. Impact: Single user.,Network,Medium,In Progress,2023-04-28 09:40:39,2023-04-28 17:40:39,,,Emma Brown,HR,,,2,False,False,tenant_acme
TKT-13800,Access denied to table,User reported: Access denied to table. Department: HR. Impact: Company-wide.,Database,High,Open,2023-04-04 17:11:50,2023-04-04 19:11:50,,,,IT,,,8,False,False,tenant_acme
TKT-13801,Application crashes on startup,User reported: Application crashes on startup. Department: Finance. Impact: Department-wide.,Software,Low,Closed,2023-10-19 04:26:51,2023-10-19 15:26:51,2023-10-21 12:26:51,56,Emma Brown,Sales,Network settings reconfigured.,4,4,True,False,tenant_initech
TKT-13802,Monitor flickering,User reported: Monitor flickering. Department: Finance. Impact: Company-wide.,Hardware,Low,Closed,2023-04-02 01:16:53,2023-04-02 08:16:53,2023-04-03 10:16:53,33,Frank Davis,Operations,Configuration updated and verified working.,5,2,False,False,tenant_acme
TKT-13803,Keyboard not working,User reported: Keyboard not working. Department: IT. Impact: Department-wide.,Hardware,Medium,Escalated,2023-06-26 07:26:10,2023-06-26 14:26:10,,,Frank Davis,IT,,,3,True,False,tenant_initech
TKT-13804,Cannot find printer on network,User reported: Cannot find printer on network. Department: Operations. Impact: Single user.,Printing,Medium,In Progress,2024-04-07 21:37:50,2024-04-07 22:37:50,,,David Lee,Finance,,,2,False,False,tenant_globex
TKT-13805,Account locked out,User reported: Account locked out. Department: Finance. Impact: Single user.,Security,Low,Resolved,2024-06-23 00:12:52,2024-06-23 09:12:52,2024-06-27 07:12:52,103,Alice Johnson,Engineering,Issue resolved by restarting the service.,4,6,False,False,tenant_initech
TKT-13806,License expired,User reported: License expired. Department: IT. Impact: Multiple users.,Software,Low,Resolved,2023-09-12 16:49:54,2023-09-12 20:49:54,2023-09-16 08:49:54,88,Frank Davis,Finance,Workaround provided while permanent fix is pending.,4,1,False,True,tenant_globex
TKT-13807,Suspicious email received,User reported: Suspicious email received. Department: Operations. Impact: Multiple users.,Security,High,Open,2024-06-29 14:28:30,2024-06-29 21:28:30,,,,Operations,,,7,False,False,tenant_acme
TKT-13808,Password reset required,User reported: Password reset required. Department: Finance. Impact: Department-wide.,Security,High,Resolved,2023-11-11 02:27:39,2023-11-11 10:27:39,2023-11-11 10:27:39,8,Alice Johnson,IT,Escalated to L2 support for further investigation.,2,2,False,False,tenant_initech
TKT-13809,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Sales. Impact: Multiple users.,Cloud,High,In Progress,2023-05-29 04:54:46,2023-05-29 13:54:46,,,Emma Brown,IT,,,6,False,False,tenant_initech
TKT-13810,Offboarding checklist,User reported: Offboarding checklist. Department: Operations. Impact: Company-wide.,Access Management,Low,In Progress,2023-01-11 16:06:40,2023-01-11 17:06:40,,,David Lee,Finance,,,2,False,False,tenant_globex
TKT-13811,VPN slow performance,User reported: VPN slow performance. Department: HR. Impact: Department-wide.,VPN,Medium,Resolved,2023-05-04 02:03:53,2023-05-04 03:03:53,2023-05-05 03:03:53,25,David Lee,Sales,Workaround provided while permanent fix is pending.,3,4,False,False,tenant_acme
TKT-13812,Offboarding checklist,User reported: Offboarding checklist. Department: HR. Impact: Single user.,Access Management,Medium,In Progress,2023-01-21 14:10:42,2023-01-22 00:10:42,,,Bob Martinez,Sales,,,5,False,False,tenant_initech
TKT-13813,Split tunnel configuration,User reported: Split tunnel configuration. Department: Engineering. Impact: Company-wide.,VPN,High,Closed,2023-10-03 15:21:03,2023-10-04 00:21:03,2023-10-03 23:21:03,8,David Lee,Finance,"Issue was user error, provided training.",2,8,False,False,tenant_acme
TKT-13814,Software update failed,User reported: Software update failed. Department: Operations. Impact: Single user.,Software,Medium,In Progress,2024-05-12 16:18:54,2024-05-13 02:18:54,,,Frank Davis,Engineering,,,6,True,True,tenant_initech
TKT-13815,Role change request,User reported: Role change request. Department: Operations. Impact: Multiple users.,Access Management,High,In Progress,2023-03-27 22:44:45,2023-03-28 08:44:45,,,Alice Johnson,IT,,,5,False,True,tenant_initech
TKT-13816,Keyboard not working,User reported: Keyboard not working. Department: IT. Impact: Company-wide.,Hardware,High,Open,2023-12-14 08:04:58,2023-12-14 19:04:58,,,,HR,,,6,False,False,tenant_globex
TKT-13817,Query running slowly,User reported: Query running slowly. Department: Finance. Impact: Single user.,Database,Critical,Resolved,2023-12-10 10:39:30,2023-12-10 13:39:30,2023-12-10 16:39:30,6,Emma Brown,Legal,"Issue was user error, provided training.",5,6,True,False,tenant_acme
TKT-13818,Split tunnel configuration,User reported: Split tunnel configuration. Department: Finance. Impact: Single user.,VPN,Critical,Closed,2024-05-10 20:55:57,2024-05-11 05:55:57,2024-05-11 03:55:57,7,Bob Martinez,Legal,Third-party vendor engaged for resolution.,1,5,False,True,tenant_initech
TKT-13819,Cannot install software,User reported: Cannot install software. Department: Legal. Impact: Multiple users.,Software,High,Resolved,2023-12-18 23:20:52,2023-12-19 01:20:52,2023-12-19 01:20:52,2,Frank Davis,HR,Issue resolved by restarting the service.,2,6,True,False,tenant_initech
TKT-13820,VPN slow performance,User reported: VPN slow performance. Department: Engineering. Impact: Department-wide.,VPN,Medium,Resolved,2024-05-28 04:10:39,2024-05-28 10:10:39,2024-05-29 15:10:39,35,Bob Martinez,Finance,Issue resolved by restarting the service.,3,6,False,False,tenant_acme
TKT-13821,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Legal. Impact: Department-wide.,Cloud,High,Resolved,2023-02-19 05:48:34,2023-02-19 08:48:34,2023-02-19 23:48:34,18,Bob Martinez,Sales,Configuration updated and verified working.,5,8,False,True,tenant_acme
TKT-13822,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: HR. Impact: Single user.,Cloud,Low,Resolved,2024-03-04 06:09:34,2024-03-04 12:09:34,2024-03-06 22:09:34,64,Carol White,Engineering,Workaround provided while permanent fix is pending.,4,3,True,False,tenant_initech
TKT-13823,Driver installation failed,User reported: Driver installation failed. Department: Legal. Impact: Company-wide.,Printing,Medium,In Progress,2023-11-09 08:18:28,2023-11-09 20:18:28,,,Bob Martinez,HR,,,4,True,True,tenant_initech
TKT-13824,Printer jam,User reported: Printer jam. Department: HR. Impact: Multiple users.,Hardware,Medium,Closed,2023-03-08 10:01:36,2023-03-08 20:01:36,2023-03-09 16:01:36,30,Carol White,Engineering,Escalated to L2 support for further investigation.,4,7,False,True,tenant_globex
