ticket_id,subject,description,category,priority,status,created_at,updated_at,resolved_at,resolution_hours,assigned_agent,department,resolution_notes,satisfaction_score,first_response_hours,escalated,sla_breached,tenant_id
TKT-10616,Cannot connect to internet,User reported: Cannot connect to internet. Department: Engineering. Impact: Multiple users.,Network,Low,Resolved,2024-02-17 02:14:09,2024-02-17 11:14:09,2024-02-21 16:14:09,110,Bob Martinez,HR,Workaround provided while permanent fix is pending.,3,6,False,False,tenant_acme
TKT-10617,SSO not working,User reported: SSO not working. Department: Legal. Impact: Company-wide.,Access Management,Medium,In Progress,2024-06-23 07:34:30,2024-06-23 17:34:30,,,Emma Brown,HR,,,3,False,False,tenant_globex
TKT-10618,SSO not working,User reported: SSO not working. Department: Operations. Impact: Single user.,Access Management,Low,Closed,2024-01-25 22:35:11,2024-01-26 04:35:11,2024-01-27 06:35:11,32,Frank Davis,Legal,"Issue was user error, provided training.",5,6,True,False,tenant_globex
TKT-10619,SSO not working,User reported: SSO not working. Department: Finance. Impact: Multiple users.,Access Management,Medium,Resolved,2024-02-06 00:24:00,2024-02-06 10:24:00,2024-02-07 19:24:00,43,Frank Davis,Finance,Software reinstalled and patched to latest version.,1,6,False,False,tenant_initech
TKT-10620,Cannot find printer on network,User reported: Cannot find printer on network. Department: Engineering. Impact: Department-wide.,Printing,Low,In Progress,2024-03-24 11:18:03,2024-03-24 20:18:03,,,Alice Johnson,IT,,,4,False,False,tenant_initech
TKT-10621,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Operations. Impact: Company-wide.,Email,Critical,Resolved,2023-10-12 00:29:19,2023-10-12 02:29:19,2023-10-12 07:29:19,7,Bob Martinez,Sales,Third-party vendor engaged for resolution.,2,1,False,False,tenant_acme
TKT-10622,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Operations. Impact: Single user.,Email,Medium,Resolved,2023-02-10 13:34:57,2023-02-10 15:34:57,2023-02-12 10:34:57,45,Frank Davis,IT,Software reinstalled and patched to latest version.,1,5,True,False,tenant_globex
TKT-10623,Query running slowly,User reported: Query running slowly. Department: Operations. Impact: Single user.,Database,High,Resolved,2023-10-09 08:43:41,2023-10-09 10:43:41,2023-10-09 17:43:41,9,Bob Martinez,Operations,Issue resolved by restarting the service.,1,6,False,False,tenant_acme
TKT-10624,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: HR. Impact: Single user.,Cloud,Medium,Resolved,2023-12-07 15:26:46,2023-12-07 19:26:46,2023-12-08 23:26:46,32,Emma Brown,Legal,Network settings reconfigured.,3,5,False,False,tenant_acme
TKT-10625,Cannot access shared drive,User reported: Cannot access shared drive. Department: Engineering. Impact: Company-wide.,Network,Medium,Resolved,2024-04-17 12:18:22,2024-04-17 20:18:22,2024-04-17 20:18:22,8,Bob Martinez,Engineering,Third-party vendor engaged for resolution.,3,1,True,False,tenant_initech
TKT-10626,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Operations. Impact: Department-wide.,Cloud,Critical,Open,2023-12-26 23:11:29,2023-12-27 10:11:29,,,,Sales,,,1,False,False,tenant_initech
TKT-10627,VPN slow performance,User reported: VPN slow performance. Department: HR. Impact: Single user.,VPN,Low,Resolved,2023-03-24 08:53:22,2023-03-24 12:53:22,2023-03-26 12:53:22,52,David Lee,Legal,Escalated to L2 support for further investigation.,3,6,False,False,tenant_acme
TKT-10628,Access to system needed,User reported: Access to system needed. Department: Operations. Impact: Company-wide.,Access Management,Low,Closed,2024-04-14 14:26:32,2024-04-14 16:26:32,2024-04-19 03:26:32,109,Alice Johnson,HR,Escalated to L2 support for further investigation.,2,1,False,False,tenant_initech
TKT-10629,Keyboard not working,User reported: Keyboard not working. Department: Finance. Impact: Company-wide.,Hardware,Critical,In Progress,2023-09-11 04:38:42,2023-09-11 13:38:42,,,Carol White,Operations,,,6,True,False,tenant_globex
TKT-10630,Cannot access shared drive,User reported: Cannot access shared drive. Department: Finance. Impact: Single user.,Network,High,Resolved,2024-05-09 09:03:53,2024-05-09 20:03:53,2024-05-09 20:03:53,11,David Lee,IT,Escalated to L2 support for further investigation.,1,7,False,True,tenant_acme
TKT-10631,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: HR. Impact: Multiple users.,Email,Medium,Resolved,2024-05-28 08:10:00,2024-05-28 13:10:00,2024-05-30 08:10:00,48,Alice Johnson,HR,"Issue was user error, provided training.",3,8,False,False,tenant_acme
TKT-10632,Cannot access shared drive,User reported: Cannot access shared drive. Department: Operations. Impact: Company-wide.,Network,High,Escalated,2024-01-01 16:57:45,2024-01-02 00:57:45,,,David Lee,Operations,,,4,False,False,tenant_globex
TKT-10633,VPN not working,User reported: VPN not working. Department: Engineering. Impact: Multiple users.,Network,Low,Resolved,2023-04-26 08:14:23,2023-04-26 14:14:23,2023-04-30 18:14:23,106,Emma Brown,Operations,Escalated to L2 support for further investigation.,3,1,True,False,tenant_acme
TKT-10634,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: IT. Impact: Single user.,Cloud,Low,Closed,2023-08-30 18:02:44,2023-08-31 06:02:44,2023-09-02 14:02:44,68,Alice Johnson,Legal,Network settings reconfigured.,5,1,False,True,tenant_acme
TKT-10635,Printer offline,User reported: Printer offline. Department: Engineering. Impact: Multiple users.,Printing,High,Resolved,2023-07-23 05:42:15,2023-07-23 08:42:15,2023-07-23 17:42:15,12,Frank Davis,IT,User credentials reset and access restored.,2,3,True,False,tenant_globex
TKT-10636,Cannot connect to internet,User reported: Cannot connect to internet. Department: Engineering. Impact: Multiple users.,Network,Low,Closed,2024-01-30 08:48:06,2024-01-30 13:48:06,2024-02-01 16:48:06,56,David Lee,Operations,"Issue was user error, provided training.",2,2,False,False,tenant_globex
TKT-10637,Cannot access shared drive,User reported: Cannot access shared drive. Department: Finance. Impact: Single user.,Network,High,Closed,2024-01-20 09:13:45,2024-01-20 21:13:45,2024-01-20 13:13:45,4,Alice Johnson,Operations,Configuration updated and verified working.,5,5,False,False,tenant_globex
TKT-10638,New employee onboarding,User reported: New employee onboarding. Department: Legal. Impact: Single user.,Access Management,High,Resolved,2023-11-25 03:26:31,2023-11-25 15:26:31,2023-11-25 10:26:31,7,Bob Martinez,Engineering,Workaround provided while permanent fix is pending.,4,3,False,False,tenant_acme
TKT-10639,Print quality poor,User reported: Print quality poor. Department: Engineering. Impact: Single user.,Printing,Medium,Resolved,2023-01-11 13:33:40,2023-01-11 23:33:40,2023-01-13 01:33:40,36,Alice Johnson,Legal,Configuration updated and verified working.,3,3,True,True,tenant_initech
TKT-10640,Access denied to table,User reported: Access denied to table. Department: Sales. Impact: Company-wide.,Database,Low,Open,2023-06-01 20:54:29,2023-06-02 03:54:29,,,,HR,,,3,False,False,tenant_acme
TKT-10641,Docker container crash,User reported: Docker container crash. Department: Engineering. Impact: Department-wide.,Cloud,Low,In Progress,2023-04-28 03:59:20,2023-04-28 06:59:20,,,Emma Brown,Legal,,,8,True,False,tenant_globex
TKT-10642,Data corruption detected,User reported: Data corruption detected. Department: Legal. Impact: Company-wide.,Database,Critical,Resolved,2023-04-11 23:25:23,2023-04-12 04:25:23,2023-04-12 00:25:23,1,Bob Martinez,Engineering,Third-party vendor engaged for resolution.,5,5,False,False,tenant_globex
TKT-10643,Account locked out,User reported: Account locked out. Department: IT. Impact: Single user.,Security,Medium,Resolved,2024-03-26 10:05:45,2024-03-26 20:05:45,2024-03-27 09:05:45,23,David Lee,Finance,Software reinstalled and patched to latest version.,5,8,False,False,tenant_acme
TKT-10644,GCP billing alert,User reported: GCP billing alert. Department: Legal. Impact: Company-wide.,Cloud,Medium,Resolved,2023-10-11 20:13:25,2023-10-12 00:13:25,2023-10-12 12:13:25,16,Carol White,HR,Third-party vendor engaged for resolution.,5,2,False,False,tenant_acme
TKT-10645,Query running slowly,User reported: Query running slowly. Department: Engineering. Impact: Single user.,Database,High,In Progress,2024-06-07 18:55:46,2024-06-08 04:55:46,,,Bob Martinez,Legal,,,6,False,False,tenant_initech
TKT-10646,Access to system needed,User reported: Access to system needed. Department: Sales. Impact: Company-wide.,Access Management,Critical,Resolved,2023-02-12 06:18:24,2023-02-12 10:18:24,2023-02-12 14:18:24,8,David Lee,Operations,Third-party vendor engaged for resolution.,2,1,False,True,tenant_acme
TKT-10647,Database backup failed,User reported: Database backup failed. Department: Engineering. Impact: Single user.,Database,Medium,Resolved,2023-07-09 06:56:22,2023-07-09 14:56:22,2023-07-10 20:56:22,38,Bob Martinez,Engineering,Software reinstalled and patched to latest version.,5,1,False,False,tenant_initech
TKT-10648,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Operations. Impact: Single user.,Cloud,Low,In Progress,2023-09-19 10:49:49,2023-09-19 15:49:49,,,Frank Davis,HR,,,6,False,True,tenant_initech
TKT-10649,Driver installation failed,User reported: Driver installation failed. Department: Operations. Impact: Company-wide.,Printing,Medium,Resolved,2023-03-18 21:17:15,2023-03-18 23:17:15,2023-03-20 08:17:15,35,David Lee,Legal,Issue resolved by restarting the service.,4,2,False,False,tenant_globex
TKT-10650,Software update failed,User reported: Software update failed. Department: Operations. Impact: Company-wide.,Software,High,Closed,2023-07-22 16:59:29,2023-07-23 00:59:29,2023-07-22 21:59:29,5,David Lee,Legal,"Issue was user error, provided training.",5,5,False,False,tenant_acme
TKT-10651,Database backup failed,User reported: Database backup failed. Department: Operations. Impact: Department-wide.,Database,Medium,Resolved,2023-08-19 00:57:59,2023-08-19 10:57:59,2023-08-19 14:57:59,14,Emma Brown,Finance,Escalated to L2 support for further investigation.,5,2,True,False,tenant_initech
TKT-10652,Password reset required,User reported: Password reset required. Department: Engineering. Impact: Company-wide.,Security,Critical,Closed,2023-12-17 01:55:45,2023-12-17 10:55:45,2023-12-17 06:55:45,5,Frank Davis,IT,Network settings reconfigured.,1,1,False,False,tenant_acme
TKT-10653,Two-factor auth not working,User reported: Two-factor auth not working. Department: Engineering. Impact: Company-wide.,VPN,Low,Resolved,2024-05-02 03:27:43,2024-05-02 07:27:43,2024-05-03 19:27:43,40,Alice Johnson,Operations,Workaround provided while permanent fix is pending.,1,5,True,False,tenant_acme
TKT-10654,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Sales. Impact: Company-wide.,Security,Medium,In Progress,2023-03-05 17:19:19,2023-03-05 21:19:19,,,Carol White,Finance,,,8,True,False,tenant_initech
TKT-10655,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Finance. Impact: Single user.,Cloud,Low,Resolved,2023-04-25 19:47:21,2023-04-26 07:47:21,2023-04-30 03:47:21,104,Frank Davis,Sales,"Issue was user error, provided training.",4,1,True,True,tenant_initech
TKT-10656,Role change request,User reported: Role change request. Department: HR. Impact: Company-wide.,Access Management,Medium,Escalated,2024-05-31 10:14:39,2024-05-31 12:14:39,,,Bob Martinez,HR,,,6,False,False,tenant_acme
TKT-10657,Laptop not turning on,User reported: Laptop not turning on. Department: Operations. Impact: Department-wide.,Hardware,Medium,Resolved,2023-05-16 09:10:39,2023-05-16 11:10:39,2023-05-17 03:10:39,18,Emma Brown,Legal,Hardware replaced under warranty.,2,8,False,True,tenant_initech
TKT-10658,Paper jammed,User reported: Paper jammed. Department: Sales. Impact: Single user.,Printing,Medium,Resolved,2024-03-13 03:01:02,2024-03-13 07:01:02,2024-03-13 16:01:02,13,David Lee,Operations,Configuration updated and verified working.,3,7,False,False,tenant_acme
TKT-10659,Role change request,User reported: Role change request. Department: Engineering. Impact: Department-wide.,Access Management,Low,Resolved,2023-01-11 09:51:01,2023-01-11 12:51:01,2023-01-13 18:51:01,57,Frank Davis,HR,Hardware replaced under warranty.,3,4,False,True,tenant_acme
TKT-10660,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Engineering. Impact: Department-wide.,Security,Low,Open,2023-07-17 21:28:29,2023-07-17 22:28:29,,,,Legal,,,1,False,False,tenant_globex
TKT-10661,GCP billing alert,User reported: GCP billing alert. Department: HR. Impact: Multiple users.,Cloud,High,Closed,2023-10-17 08:03:43,2023-10-17 15:03:43,2023-10-17 19:03:43,11,Alice Johnson,Engineering,Configuration updated and verified working.,1,3,True,False,tenant_initech
TKT-10662,Access to system needed,User reported: Access to system needed. Department: HR. Impact: Department-wide.,Access Management,Medium,Resolved,2024-03-26 08:44:03,2024-03-26 11:44:03,2024-03-28 00:44:03,40,Frank Davis,IT,"Issue was user error, provided training.",5,5,True,False,tenant_globex
TKT-10663,New employee onboarding,User reported: New employee onboarding. Department: Operations. Impact: Single user.,Access Management,High,Resolved,2023-10-23 10:34:58,2023-10-23 12:34:58,2023-10-24 05:34:58,19,Emma Brown,Sales,Hardware replaced under warranty.,4,4,True,False,tenant_globex
TKT-10664,Print quality poor,User reported: Print quality poor. Department: Legal. Impact: Department-wide.,Printing,Medium,Resolved,2023-02-07 11:19:03,2023-02-07 18:19:03,2023-02-08 17:19:03,30,Carol White,Finance,Hardware replaced under warranty.,5,3,True,False,tenant_globex
TKT-10665,Keyboard not working,User reported: Keyboard not working. Department: Sales. Impact: Department-wide.,Hardware,Medium,In Progress,2024-02-01 10:54:42,2024-02-01 11:54:42,,,Carol White,HR,,,8,False,False,tenant_acme
TKT-10666,Access to system needed,User reported: Access to system needed. Department: Operations. Impact: Multiple users.,Access Management,Low,Resolved,2023-07-10 02:17:16,2023-07-10 13:17:16,2023-07-15 00:17:16,118,Frank Davis,HR,Workaround provided while permanent fix is pending.,5,2,False,False,tenant_initech
TKT-10667,Keyboard not working,User reported: Keyboard not working. Department: Legal. Impact: Department-wide.,Hardware,Low,In Progress,2023-03-06 23:51:55,2023-03-07 09:51:55,,,Emma Brown,HR,,,2,False,False,tenant_globex
TKT-10668,Docker container crash,User reported: Docker container crash. Department: Operations. Impact: Single user.,Cloud,Low,In Progress,2024-03-22 17:32:00,2024-03-22 18:32:00,,,David Lee,Operations,,,1,True,False,tenant_initech
TKT-10669,Split tunnel configuration,User reported: Split tunnel configuration. Department: Finance. Impact: Single user.,VPN,Medium,Resolved,2023-12-16 12:13:55,2023-12-16 18:13:55,2023-12-17 04:13:55,16,Alice Johnson,Finance,Third-party vendor engaged for resolution.,1,7,True,False,tenant_globex
TKT-10670,Possible malware detected,User reported: Possible malware detected. Department: HR. Impact: Single user.,Security,Low,In Progress,2023-08-25 21:03:01,2023-08-26 03:03:01,,,Emma Brown,IT,,,4,True,True,tenant_globex
TKT-10671,Cannot connect to internet,User reported: Cannot connect to internet. Department: Finance. Impact: Single user.,Network,High,Closed,2023-01-18 19:37:09,2023-01-18 22:37:09,2023-01-19 12:37:09,17,Emma Brown,Engineering,Third-party vendor engaged for resolution.,1,2,False,True,tenant_globex
TKT-10672,Laptop not turning on,User reported: Laptop not turning on. Department: Operations. Impact: Single user.,Hardware,High,Escalated,2023-01-11 17:35:20,2023-01-11 21:35:20,,,David Lee,HR,,,3,False,True,tenant_globex
TKT-10673,Calendar invites not working,User reported: Calendar invites not working. Department: Sales. Impact: Single user.,Email,High,In Progress,2024-06-14 19:50:22,2024-06-15 05:50:22,,,Alice Johnson,IT,,,3,True,True,tenant_globex
TKT-10674,VPN timeout issues,User reported: VPN timeout issues. Department: Engineering. Impact: Multiple users.,VPN,Critical,Resolved,2023-04-01 09:16:45,2023-04-01 14:16:45,2023-04-01 14:16:45,5,Emma Brown,Legal,Network settings reconfigured.,4,8,False,True,tenant_acme
TKT-10675,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Engineering. Impact: Multiple users.,Cloud,Low,In Progress,2023-05-09 21:46:18,2023-05-10 00:46:18,,,Emma Brown,IT,,,6,False,True,tenant_acme
TKT-10676,Split tunnel configuration,User reported: Split tunnel configuration. Department: Finance. Impact: Department-wide.,VPN,Medium,In Progress,2023-08-20 00:13:12,2023-08-20 01:13:12,,,David Lee,Sales,,,8,False,True,tenant_initech
TKT-10677,Laptop not turning on,User reported: Laptop not turning on. Department: Sales. Impact: Company-wide.,Hardware,Medium,Escalated,2023-06-07 17:14:34,2023-06-08 03:14:34,,,Alice Johnson,Legal,,,2,False,False,tenant_acme
TKT-10678,Account locked out,User reported: Account locked out. Department: Legal. Impact: Company-wide.,Security,Critical,Resolved,2024-02-03 13:09:07,2024-02-03 20:09:07,2024-02-03 18:09:07,5,Frank Davis,Finance,Network settings reconfigured.,2,3,False,False,tenant_acme
TKT-10679,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Sales. Impact: Department-wide.,Cloud,Low,Closed,2024-01-10 18:35:28,2024-01-11 02:35:28,2024-01-15 00:35:28,102,Alice Johnson,HR,"Issue was user error, provided training.",1,6,True,False,tenant_initech
TKT-10680,Account locked out,User reported: Account locked out. Department: Sales. Impact: Company-wide.,Security,Medium,Resolved,2023-09-29 00:03:09,2023-09-29 11:03:09,2023-09-30 16:03:09,40,David Lee,IT,Issue resolved by restarting the service.,5,1,True,False,tenant_acme
TKT-10681,Cannot install software,User reported: Cannot install software. Department: HR. Impact: Single user.,Software,Critical,In Progress,2023-04-21 21:55:56,2023-04-22 02:55:56,,,Bob Martinez,IT,,,1,False,False,tenant_initech
TKT-10682,Printer jam,User reported: Printer jam. Department: Legal. Impact: Company-wide.,Hardware,Low,Closed,2023-09-19 10:55:21,2023-09-19 18:55:21,2023-09-23 14:55:21,100,Emma Brown,Operations,Software reinstalled and patched to latest version.,2,4,False,False,tenant_initech
TKT-10683,Cannot install software,User reported: Cannot install software. Department: HR. Impact: Department-wide.,Software,Low,Resolved,2023-08-08 06:11:09,2023-08-08 17:11:09,2023-08-10 08:11:09,50,David Lee,Legal,Software reinstalled and patched to latest version.,4,1,True,False,tenant_globex
TKT-10684,Print quality poor,User reported: Print quality poor. Department: IT. Impact: Multiple users.,Printing,Low,In Progress,2023-12-22 10:02:10,2023-12-22 19:02:10,,,Alice Johnson,Operations,,,7,False,False,tenant_globex
TKT-10685,Offboarding checklist,User reported: Offboarding checklist. Department: IT. Impact: Multiple users.,Access Management,Medium,Escalated,2023-05-01 16:06:46,2023-05-02 01:06:46,,,Frank Davis,Finance,,,8,False,False,tenant_initech
TKT-10686,VPN timeout issues,User reported: VPN timeout issues. Department: Engineering. Impact: Department-wide.,VPN,Medium,In Progress,2023-10-21 06:40:50,2023-10-21 07:40:50,,,Emma Brown,Operations,,,5,True,False,tenant_globex
TKT-10687,Cannot connect to internet,User reported: Cannot connect to internet. Department: HR. Impact: Company-wide.,Network,High,Closed,2023-07-07 23:43:10,2023-07-08 04:43:10,2023-07-08 06:43:10,7,Alice Johnson,Sales,Hardware replaced under warranty.,2,7,True,False,tenant_initech
TKT-10688,Cannot send large attachments,User reported: Cannot send large attachments. Department: Engineering. Impact: Department-wide.,Email,Low,Resolved,2023-07-08 01:31:32,2023-07-08 08:31:32,2023-07-12 14:31:32,109,Alice Johnson,Engineering,Escalated to L2 support for further investigation.,3,8,False,False,tenant_globex
TKT-10689,License expired,User reported: License expired. Department: IT. Impact: Multiple users.,Software,Low,Closed,2023-10-01 19:46:14,2023-10-02 07:46:14,2023-10-06 09:46:14,110,Emma Brown,Engineering,Escalated to L2 support for further investigation.,2,7,False,False,tenant_globex
TKT-10690,SSO not working,User reported: SSO not working. Department: Operations. Impact: Single user.,Access Management,Medium,Resolved,2024-02-02 07:06:41,2024-02-02 19:06:41,2024-02-03 21:06:41,38,Bob Martinez,Operations,Third-party vendor engaged for resolution.,2,2,True,False,tenant_acme
TKT-10691,SSO not working,User reported: SSO not working. Department: Engineering. Impact: Multiple users.,Access Management,Critical,Escalated,2023-08-26 02:19:29,2023-08-26 05:19:29,,,Bob Martinez,HR,,,6,False,False,tenant_acme
TKT-10692,Possible malware detected,User reported: Possible malware detected. Department: Finance. Impact: Single user.,Security,High,Open,2024-05-02 01:57:50,2024-05-02 06:57:50,,,,HR,,,7,False,False,tenant_globex
TKT-10693,License expired,User reported: License expired. Department: Sales. Impact: Department-wide.,Software,Medium,In Progress,2023-11-27 03:01:50,2023-11-27 15:01:50,,,Frank Davis,Finance,,,2,False,True,tenant_globex
TKT-10694,Docker container crash,User reported: Docker container crash. Department: Operations. Impact: Department-wide.,Cloud,Medium,Open,2023-03-08 07:51:48,2023-03-08 17:51:48,,,,Finance,,,1,True,False,tenant_globex
TKT-10695,Remote access denied,User reported: Remote access denied. Department: Sales. Impact: Multiple users.,VPN,Critical,Closed,2024-03-28 22:40:56,2024-03-29 01:40:56,2024-03-29 03:40:56,5,Emma Brown,Sales,Configuration updated and verified working.,4,3,False,False,tenant_acme
TKT-10696,Monitor flickering,User reported: Monitor flickering. Department: IT. Impact: Multiple users.,Hardware,High,Open,2023-06-19 08:30:41,2023-06-19 17:30:41,,,,HR,,,7,False,False,tenant_acme
TKT-10697,Printer offline,User reported: Printer offline. Department: Finance. Impact: Company-wide.,Printing,Medium,Resolved,2023-08-06 01:53:51,2023-08-06 06:53:51,2023-08-07 04:53:51,27,Emma Brown,Sales,Third-party vendor engaged for resolution.,1,1,False,False,tenant_acme
TKT-10698,WiFi drops frequently,User reported: WiFi drops frequently. Department: HR. Impact: Department-wide.,Network,High,Closed,2023-01-04 09:32:29,2023-01-04 12:32:29,2023-01-04 16:32:29,7,Frank Davis,Sales,Escalated to L2 support for further investigation.,1,7,False,False,tenant_initech
TKT-10699,Error code 0x80070057,User reported: Error code 0x80070057. Department: Sales. Impact: Company-wide.,Software,Medium,Resolved,2023-04-06 08:31:18,2023-04-06 17:31:18,2023-04-07 10:31:18,26,Alice Johnson,Engineering,Workaround provided while permanent fix is pending.,2,5,False,False,tenant_globex
TKT-10700,Laptop not turning on,User reported: Laptop not turning on. Department: HR. Impact: Multiple users.,Hardware,Medium,Resolved,2023-02-28 23:08:44,2023-03-01 00:08:44,2023-03-02 02:08:44,27,Bob Martinez,Engineering,Issue resolved by restarting the service.,3,8,False,True,tenant_globex
TKT-10701,Laptop not turning on,User reported: Laptop not turning on. Department: Engineering. Impact: Multiple users.,Hardware,Medium,Closed,2023-11-12 12:59:14,2023-11-13 00:59:14,2023-11-13 11:59:14,23,David Lee,Legal,Third-party vendor engaged for resolution.,5,4,False,True,tenant_acme
TKT-10702,VPN timeout issues,User reported: VPN timeout issues. Department: Operations. Impact: Single user.,VPN,Low,Resolved,2023-11-26 06:53:05,2023-11-26 12:53:05,2023-11-30 18:53:05,108,Bob Martinez,Sales,Configuration updated and verified working.,2,6,False,False,tenant_globex
TKT-10703,Two-factor auth not working,User reported: Two-factor auth not working. Department: Sales. Impact: Multiple users.,VPN,Medium,Resolved,2024-05-10 02:25:51,2024-05-10 13:25:51,2024-05-10 20:25:51,18,Bob Martinez,Engineering,Hardware replaced under warranty.,3,4,False,False,tenant_acme
TKT-10704,Paper jammed,User reported: Paper jammed. Department: IT. Impact: Company-wide.,Printing,Low,In Progress,2023-05-17 22:03:28,2023-05-18 04:03:28,,,Emma Brown,HR,,,4,True,False,tenant_globex
TKT-10705,Database backup failed,User reported: Database backup failed. Department: Sales. Impact: Department-wide.,Database,Critical,Resolved,2023-12-03 13:10:37,2023-12-03 16:10:37,2023-12-03 14:10:37,1,Frank Davis,Engineering,Configuration updated and verified working.,3,4,False,True,tenant_globex
TKT-10706,Suspicious email received,User reported: Suspicious email received. Department: Operations. Impact: Department-wide.,Security,High,Closed,2024-04-12 22:57:59,2024-04-13 10:57:59,2024-04-13 00:57:59,2,David Lee,Legal,Third-party vendor engaged for resolution.,1,3,False,False,tenant_acme
TKT-10707,Password reset required,User reported: Password reset required. Department: Engineering. Impact: Department-wide.,Security,High,Resolved,2023-08-27 00:49:43,2023-08-27 07:49:43,2023-08-27 08:49:43,8,Alice Johnson,Operations,Workaround provided while permanent fix is pending.,5,4,False,False,tenant_acme
TKT-10708,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: HR. Impact: Multiple users.,Cloud,Medium,Open,2023-03-19 19:19:23,2023-03-20 05:19:23,,,,IT,,,4,False,False,tenant_acme
TKT-10709,Paper jammed,User reported: Paper jammed. Department: Legal. Impact: Company-wide.,Printing,High,Resolved,2023-02-10 11:48:34,2023-02-10 16:48:34,2023-02-10 16:48:34,5,Bob Martinez,Legal,Hardware replaced under warranty.,5,1,True,False,tenant_acme
TKT-10710,Laptop not turning on,User reported: Laptop not turning on. Department: IT. Impact: Company-wide.,Hardware,Low,Open,2023-10-11 08:57:40,2023-10-11 10:57:40,,,,Legal,,,1,True,False,tenant_acme
TKT-10711,Offboarding checklist,User reported: Offboarding checklist. Department: HR. Impact: Multiple users.,Access Management,Medium,Open,2023-11-14 03:11:56,2023-11-14 14:11:56,,,,IT,,,6,False,False,tenant_globex
TKT-10712,Account locked out,User reported: Account locked out. Department: Engineering. Impact: Single user.,Security,Medium,Resolved,2023-09-08 11:28:00,2023-09-08 16:28:00,2023-09-09 05:28:00,18,Frank Davis,Legal,Configuration updated and verified working.,2,3,False,True,tenant_initech
TKT-10713,Cannot connect to database,User reported: Cannot connect to database. Department: Legal. Impact: Department-wide.,Database,Medium,Escalated,2024-02-20 06:42:32,2024-02-20 14:42:32,,,Carol White,Legal,,,3,True,False,tenant_initech
TKT-10714,Application crashes on startup,User reported: Application crashes on startup. Department: HR. Impact: Department-wide.,Software,Medium,Resolved,2023-03-21 22:24:24,2023-03-22 04:24:24,2023-03-23 13:24:24,39,Alice Johnson,Legal,Third-party vendor engaged for resolution.,1,7,False,True,tenant_acme
TKT-10715,Slow network speed,User reported: Slow network speed. Department: Engineering. Impact: Department-wide.,Network,Critical,Resolved,2024-02-12 06:34:52,2024-02-12 08:34:52,2024-02-12 07:34:52,1,Frank Davis,Sales,Software reinstalled and patched to latest version.,4,2,False,True,tenant_acme
TKT-10716,Paper jammed,User reported: Paper jammed. Department: Sales. Impact: Single user.,Printing,Medium,Escalated,2023-10-21 18:09:31,2023-10-21 20:09:31,,,Carol White,Finance,,,4,False,False,tenant_acme
TKT-10717,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: HR. Impact: Single user.,Email,Medium,In Progress,2023-07-02 17:31:24,2023-07-03 02:31:24,,,Carol White,Engineering,,,7,False,False,tenant_acme
TKT-10718,Query running slowly,User reported: Query running slowly. Department: HR. Impact: Multiple users.,Database,Medium,Resolved,2023-07-09 17:49:20,2023-07-09 22:49:20,2023-07-10 08:49:20,15,Bob Martinez,Engineering,Issue resolved by restarting the service.,1,3,True,True,tenant_acme
TKT-10719,Cannot find printer on network,User reported: Cannot find printer on network. Department: Sales. Impact: Multiple users.,Printing,Low,Open,2023-09-17 13:50:42,2023-09-17 14:50:42,,,,Engineering,,,3,False,False,tenant_initech
TKT-10720,Split tunnel configuration,User reported: Split tunnel configuration. Department: Engineering. Impact: Single user.,VPN,Low,Closed,2023-04-28 00:15:28,2023-04-28 02:15:28,2023-04-30 03:15:28,51,Carol White,Legal,Hardware replaced under warranty.,4,8,False,False,tenant_acme
TKT-10721,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: HR. Impact: Single user.,Security,Medium,Resolved,2023-12-14 10:14:22,2023-12-14 22:14:22,2023-12-15 13:14:22,27,Alice Johnson,Sales,Configuration updated and verified working.,5,1,True,False,tenant_globex
TKT-10722,Print quality poor,User reported: Print quality poor. Department: HR. Impact: Company-wide.,Printing,Low,Resolved,2024-04-26 07:02:30,2024-04-26 12:02:30,2024-04-27 17:02:30,34,Emma Brown,IT,Third-party vendor engaged for resolution.,4,3,True,False,tenant_acme
TKT-10723,Driver installation failed,User reported: Driver installation failed. Department: HR. Impact: Multiple users.,Printing,Medium,Closed,2023-05-15 05:12:23,2023-05-15 14:12:23,2023-05-16 02:12:23,21,Emma Brown,Legal,Third-party vendor engaged for resolution.,2,2,False,False,tenant_globex
