ticket_id,text_clean,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,category,category_encoded,source_dataset
ML-20520,cran cass cran cass ticket submitted fr category cloud priority escalated,93,11,9,0,0,1,Cloud,1,multilang
ML-20521,passwort zur cksetzen passwort zur cksetzen ticket submitted de category access management priority escalated,125,14,12,2,0,1,Access Management,0,multilang
ML-20522,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category email priority escalated,117,15,14,3,0,1,Email,3,multilang
ML-20523,sistema ca sistema ca ticket submitted es category software priority escalated,100,11,11,3,0,1,Software,8,multilang
ML-20524,screen broken screen broken ticket submitted en category hardware priority escalated,100,11,3,0,0,0,Hardware,4,multilang
ML-20525,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category vpn priority escalated,127,17,4,6,1,0,VPN,9,multilang
ML-20526,system down system down ticket submitted en category access management priority escalated,105,12,0,3,0,0,Access Management,0,multilang
ML-20527,password reset password reset ticket submitted en category email priority escalated,99,11,23,2,0,0,Email,3,multilang
ML-20528,pantalla rota pantalla rota ticket submitted es category vpn priority escalated,95,11,8,1,0,1,VPN,9,multilang
ML-20529,tela quebrada tela quebrada ticket submitted pt category printing priority escalated,100,11,18,6,1,1,Printing,6,multilang
ML-20530,passwort zur cksetzen passwort zur cksetzen ticket submitted de category vpn priority escalated,111,13,3,6,1,0,VPN,9,multilang
ML-20531,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category network priority escalated,121,15,7,3,0,0,Network,5,multilang
ML-20532,sistema fora ar sistema fora ar ticket submitted pt category cloud priority escalated,107,13,23,3,0,0,Cloud,1,multilang
ML-20533,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category network priority escalated,131,17,0,3,0,0,Network,5,multilang
ML-20534,consigo fazer login consigo fazer login ticket submitted pt category vpn priority escalated,115,13,20,6,1,0,VPN,9,multilang
ML-20535,sistema ca sistema ca ticket submitted es category hardware priority escalated,100,11,7,5,1,0,Hardware,4,multilang
ML-20536,impossible de se connecter impossible de se connecter ticket submitted fr category access management priority escalated,135,16,18,5,1,1,Access Management,0,multilang
ML-20537,cran cass cran cass ticket submitted fr category printing priority escalated,96,11,21,0,0,0,Printing,6,multilang
ML-20538,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category hardware priority escalated,120,15,2,5,1,0,Hardware,4,multilang
ML-20539,bildschirm defekt bildschirm defekt ticket submitted de category hardware priority escalated,108,11,18,0,0,1,Hardware,4,multilang
ML-20540,scherm kapot scherm kapot ticket submitted nl category database priority escalated,98,11,16,3,0,1,Database,2,multilang
ML-20541,software zugriff ben tigt software zugriff ben tigt ticket submitted de category vpn priority escalated,119,15,9,4,0,1,VPN,9,multilang
ML-20542,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category cloud priority escalated,117,15,20,3,0,0,Cloud,1,multilang
ML-20543,besoin acc logiciel besoin acc logiciel ticket submitted fr category hardware priority escalated,120,13,23,0,0,0,Hardware,4,multilang
ML-20544,tela quebrada tela quebrada ticket submitted pt category access management priority escalated,109,12,12,6,1,1,Access Management,0,multilang
ML-20545,consigo fazer login consigo fazer login ticket submitted pt category printing priority escalated,120,13,19,5,1,0,Printing,6,multilang
ML-20546,tela quebrada tela quebrada ticket submitted pt category access management priority escalated,109,12,1,2,0,0,Access Management,0,multilang
ML-20547,systeem down systeem down ticket submitted nl category cloud priority escalated,95,11,14,4,0,1,Cloud,1,multilang
ML-20548,system down system down ticket submitted en category vpn priority escalated,91,11,9,1,0,1,VPN,9,multilang
ML-20549,systeem down systeem down ticket submitted nl category hardware priority escalated,98,11,7,1,0,0,Hardware,4,multilang
ML-20550,syst me en panne syst me en panne ticket submitted fr category printing priority escalated,106,15,22,0,0,0,Printing,6,multilang
ML-20551,toegang tot software nodig toegang tot software nodig ticket submitted nl category cloud priority escalated,123,15,20,0,0,0,Cloud,1,multilang
ML-20552,toegang tot software nodig toegang tot software nodig ticket submitted nl category vpn priority escalated,121,15,16,0,0,1,VPN,9,multilang
ML-20553,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category access management priority escalated,131,16,0,3,0,0,Access Management,0,multilang
ML-20554,scherm kapot scherm kapot ticket submitted nl category vpn priority escalated,93,11,22,3,0,0,VPN,9,multilang
ML-20555,consigo fazer login consigo fazer login ticket submitted pt category software priority escalated,120,13,4,3,0,0,Software,8,multilang
ML-20556,bildschirm defekt bildschirm defekt ticket submitted de category software priority escalated,108,11,2,2,0,0,Software,8,multilang
ML-20557,cran cass cran cass ticket submitted fr category email priority escalated,93,11,18,6,1,1,Email,3,multilang
ML-20558,need software access need software access ticket submitted en category hardware priority escalated,114,13,13,3,0,1,Hardware,4,multilang
ML-20559,syst me en panne syst me en panne ticket submitted fr category hardware priority escalated,106,15,8,2,0,1,Hardware,4,multilang
ML-20560,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category database priority escalated,132,17,13,4,0,1,Database,2,multilang
ML-20561,cran cass cran cass ticket submitted fr category vpn priority escalated,91,11,15,0,0,1,VPN,9,multilang
ML-20562,need software access need software access ticket submitted en category cloud priority escalated,111,13,17,5,1,1,Cloud,1,multilang
ML-20563,cran cass cran cass ticket submitted fr category printing priority escalated,96,11,11,3,0,1,Printing,6,multilang
ML-20564,system down system down ticket submitted en category hardware priority escalated,96,11,3,3,0,0,Hardware,4,multilang
ML-20565,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category cloud priority escalated,117,15,17,3,0,1,Cloud,1,multilang
ML-20566,sistema fora ar sistema fora ar ticket submitted pt category cloud priority escalated,107,13,18,0,0,1,Cloud,1,multilang
ML-20567,software zugriff ben tigt software zugriff ben tigt ticket submitted de category printing priority escalated,124,15,15,1,0,1,Printing,6,multilang
ML-20568,kan niet inloggen kan niet inloggen ticket submitted nl category hardware priority escalated,108,13,7,2,0,0,Hardware,4,multilang
ML-20569,wachtwoord resetten wachtwoord resetten ticket submitted nl category hardware priority escalated,112,11,19,2,0,0,Hardware,4,multilang
ML-20570,restablecer contrase restablecer contrase ticket submitted es category hardware priority escalated,118,11,22,4,0,0,Hardware,4,multilang
ML-20571,need software access need software access ticket submitted en category database priority escalated,114,13,12,4,0,1,Database,2,multilang
ML-20572,tela quebrada tela quebrada ticket submitted pt category security priority escalated,100,11,16,6,1,1,Security,7,multilang
ML-20573,system down system down ticket submitted en category email priority escalated,93,11,8,2,0,1,Email,3,multilang
ML-20574,necesito acceso al software necesito acceso al software ticket submitted es category email priority escalated,125,15,17,6,1,1,Email,3,multilang
ML-20575,screen broken screen broken ticket submitted en category vpn priority escalated,95,11,10,6,1,1,VPN,9,multilang
ML-20576,sistema ca sistema ca ticket submitted es category security priority escalated,100,11,14,6,1,1,Security,7,multilang
ML-20577,consigo fazer login consigo fazer login ticket submitted pt category network priority escalated,119,13,13,4,0,1,Network,5,multilang
ML-20578,need software access need software access ticket submitted en category hardware priority escalated,114,13,12,1,0,1,Hardware,4,multilang
ML-20579,cannot login cannot login ticket submitted en category database priority escalated,98,11,11,0,0,1,Database,2,multilang
ML-20580,besoin acc logiciel besoin acc logiciel ticket submitted fr category printing priority escalated,120,13,18,6,1,1,Printing,6,multilang
ML-20581,necesito acceso al software necesito acceso al software ticket submitted es category access management priority escalated,137,16,18,2,0,1,Access Management,0,multilang
ML-20582,kan niet inloggen kan niet inloggen ticket submitted nl category printing priority escalated,108,13,22,3,0,0,Printing,6,multilang
ML-20583,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category software priority escalated,122,15,3,6,1,0,Software,8,multilang
ML-20584,impossible de se connecter impossible de se connecter ticket submitted fr category database priority escalated,126,15,17,1,0,1,Database,2,multilang
ML-20585,system ausgefallen system ausgefallen ticket submitted de category access management priority escalated,119,12,9,0,0,1,Access Management,0,multilang
ML-20586,passwort zur cksetzen passwort zur cksetzen ticket submitted de category printing priority escalated,116,13,1,1,0,0,Printing,6,multilang
ML-20587,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category hardware priority escalated,122,15,19,2,0,0,Hardware,4,multilang
ML-20588,pantalla rota pantalla rota ticket submitted es category network priority escalated,99,11,13,1,0,1,Network,5,multilang
ML-20589,software zugriff ben tigt software zugriff ben tigt ticket submitted de category access management priority escalated,133,16,14,2,0,1,Access Management,0,multilang
ML-20590,cannot login cannot login ticket submitted en category printing priority escalated,98,11,14,6,1,1,Printing,6,multilang
ML-20591,sistema ca sistema ca ticket submitted es category database priority escalated,100,11,0,6,1,0,Database,2,multilang
ML-20592,screen broken screen broken ticket submitted en category cloud priority escalated,97,11,9,0,0,1,Cloud,1,multilang
ML-20593,kan niet inloggen kan niet inloggen ticket submitted nl category network priority escalated,107,13,12,0,0,1,Network,5,multilang
ML-20594,systeem down systeem down ticket submitted nl category printing priority escalated,98,11,11,1,0,1,Printing,6,multilang
ML-20595,tela quebrada tela quebrada ticket submitted pt category software priority escalated,100,11,10,3,0,1,Software,8,multilang
ML-20596,screen broken screen broken ticket submitted en category email priority escalated,97,11,19,6,1,0,Email,3,multilang
ML-20597,wachtwoord resetten wachtwoord resetten ticket submitted nl category cloud priority escalated,109,11,12,0,0,1,Cloud,1,multilang
ML-20598,system ausgefallen system ausgefallen ticket submitted de category printing priority escalated,110,11,18,4,0,1,Printing,6,multilang
ML-20599,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category vpn priority escalated,127,17,4,6,1,0,VPN,9,multilang
ML-20600,bildschirm defekt bildschirm defekt ticket submitted de category security priority escalated,108,11,11,0,0,1,Security,7,multilang
ML-20601,redefinir senha redefinir senha ticket submitted pt category access management priority escalated,113,12,7,2,0,0,Access Management,0,multilang
ML-20602,kan niet inloggen kan niet inloggen ticket submitted nl category printing priority escalated,108,13,18,5,1,1,Printing,6,multilang
ML-20603,impossible de se connecter impossible de se connecter ticket submitted fr category email priority escalated,123,15,23,1,0,0,Email,3,multilang
ML-20604,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category email priority escalated,117,15,10,2,0,1,Email,3,multilang
ML-20605,software zugriff ben tigt software zugriff ben tigt ticket submitted de category access management priority escalated,133,16,2,6,1,0,Access Management,0,multilang
ML-20606,redefinir senha redefinir senha ticket submitted pt category hardware priority escalated,104,11,8,1,0,1,Hardware,4,multilang
ML-20607,bildschirm defekt bildschirm defekt ticket submitted de category access management priority escalated,117,12,14,5,1,1,Access Management,0,multilang
ML-20608,scherm kapot scherm kapot ticket submitted nl category email priority escalated,95,11,5,6,1,0,Email,3,multilang
ML-20609,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category software priority escalated,132,17,2,1,0,0,Software,8,multilang
ML-20610,necesito acceso al software necesito acceso al software ticket submitted es category hardware priority escalated,128,15,18,4,0,1,Hardware,4,multilang
ML-20611,screen broken screen broken ticket submitted en category email priority escalated,97,11,15,3,0,1,Email,3,multilang
ML-20612,necesito acceso al software necesito acceso al software ticket submitted es category email priority escalated,125,15,1,3,0,0,Email,3,multilang
ML-20613,systeem down systeem down ticket submitted nl category software priority escalated,98,11,4,3,0,0,Software,8,multilang
ML-20614,syst me en panne syst me en panne ticket submitted fr category vpn priority escalated,101,15,20,3,0,0,VPN,9,multilang
ML-20615,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category hardware priority escalated,132,17,19,6,1,0,Hardware,4,multilang
ML-20616,consigo fazer login consigo fazer login ticket submitted pt category email priority escalated,117,13,10,4,0,1,Email,3,multilang
ML-20617,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category vpn priority escalated,127,17,3,6,1,0,VPN,9,multilang
ML-20618,pantalla rota pantalla rota ticket submitted es category cloud priority escalated,97,11,17,0,0,1,Cloud,1,multilang
ML-20619,impossible de se connecter impossible de se connecter ticket submitted fr category printing priority escalated,126,15,2,1,0,0,Printing,6,multilang
ML-20620,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category hardware priority escalated,132,17,9,0,0,1,Hardware,4,multilang
ML-20621,kan niet inloggen kan niet inloggen ticket submitted nl category cloud priority escalated,105,13,8,6,1,1,Cloud,1,multilang
ML-20622,syst me en panne syst me en panne ticket submitted fr category printing priority escalated,106,15,9,6,1,1,Printing,6,multilang
ML-20623,wachtwoord resetten wachtwoord resetten ticket submitted nl category software priority escalated,112,11,22,1,0,0,Software,8,multilang
ML-20624,software zugriff ben tigt software zugriff ben tigt ticket submitted de category printing priority escalated,124,15,6,6,1,0,Printing,6,multilang
ML-20625,besoin acc logiciel besoin acc logiciel ticket submitted fr category cloud priority escalated,117,13,19,5,1,0,Cloud,1,multilang
ML-20626,impossible de se connecter impossible de se connecter ticket submitted fr category network priority escalated,125,15,11,5,1,1,Network,5,multilang
ML-20627,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category vpn priority escalated,115,15,7,5,1,0,VPN,9,multilang
ML-20628,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category access management priority escalated,131,16,11,4,0,1,Access Management,0,multilang
ML-20629,tela quebrada tela quebrada ticket submitted pt category access management priority escalated,109,12,6,1,0,0,Access Management,0,multilang
ML-20630,tela quebrada tela quebrada ticket submitted pt category database priority escalated,100,11,17,4,0,1,Database,2,multilang
ML-20631,besoin acc logiciel besoin acc logiciel ticket submitted fr category email priority escalated,117,13,22,0,0,0,Email,3,multilang
ML-20632,scherm kapot scherm kapot ticket submitted nl category software priority escalated,98,11,2,0,0,0,Software,8,multilang
ML-20633,system ausgefallen system ausgefallen ticket submitted de category software priority escalated,110,11,21,2,0,0,Software,8,multilang
ML-20634,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category email priority escalated,117,15,14,0,0,1,Email,3,multilang
ML-20635,kan niet inloggen kan niet inloggen ticket submitted nl category access management priority escalated,117,14,3,1,0,0,Access Management,0,multilang
ML-20636,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category network priority escalated,131,17,11,1,0,1,Network,5,multilang
ML-20637,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category security priority escalated,122,15,17,1,0,1,Security,7,multilang
ML-20638,systeem down systeem down ticket submitted nl category security priority escalated,98,11,6,0,0,0,Security,7,multilang
ML-20639,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category network priority escalated,131,17,4,3,0,0,Network,5,multilang
ML-20640,sistema fora ar sistema fora ar ticket submitted pt category hardware priority escalated,110,13,18,5,1,1,Hardware,4,multilang
ML-20641,system ausgefallen system ausgefallen ticket submitted de category email priority escalated,107,11,23,1,0,0,Email,3,multilang
ML-20642,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category access management priority escalated,141,18,16,2,0,1,Access Management,0,multilang
ML-20643,wachtwoord resetten wachtwoord resetten ticket submitted nl category hardware priority escalated,112,11,13,5,1,1,Hardware,4,multilang
ML-20644,passwort zur cksetzen passwort zur cksetzen ticket submitted de category security priority escalated,116,13,0,4,0,0,Security,7,multilang
ML-20645,syst me en panne syst me en panne ticket submitted fr category vpn priority escalated,101,15,16,6,1,1,VPN,9,multilang
ML-20646,cran cass cran cass ticket submitted fr category access management priority escalated,105,12,23,1,0,0,Access Management,0,multilang
ML-20647,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category cloud priority escalated,129,17,15,1,0,1,Cloud,1,multilang
ML-20648,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category printing priority escalated,120,15,11,5,1,1,Printing,6,multilang
ML-20649,necesito acceso al software necesito acceso al software ticket submitted es category database priority escalated,128,15,17,4,0,1,Database,2,multilang
ML-20650,tela quebrada tela quebrada ticket submitted pt category network priority escalated,99,11,8,2,0,1,Network,5,multilang
ML-20651,system down system down ticket submitted en category software priority escalated,96,11,18,3,0,1,Software,8,multilang
ML-20652,need software access need software access ticket submitted en category printing priority escalated,114,13,7,2,0,0,Printing,6,multilang
ML-20653,tela quebrada tela quebrada ticket submitted pt category email priority escalated,97,11,5,1,0,0,Email,3,multilang
ML-20654,software zugriff ben tigt software zugriff ben tigt ticket submitted de category email priority escalated,121,15,0,1,0,0,Email,3,multilang
ML-20655,passwort zur cksetzen passwort zur cksetzen ticket submitted de category access management priority escalated,125,14,10,1,0,1,Access Management,0,multilang
ML-20656,impossible de se connecter impossible de se connecter ticket submitted fr category printing priority escalated,126,15,0,2,0,0,Printing,6,multilang
ML-20657,syst me en panne syst me en panne ticket submitted fr category network priority escalated,105,15,7,0,0,0,Network,5,multilang
ML-20658,software zugriff ben tigt software zugriff ben tigt ticket submitted de category database priority escalated,124,15,22,0,0,0,Database,2,multilang
ML-20659,system ausgefallen system ausgefallen ticket submitted de category printing priority escalated,110,11,7,3,0,0,Printing,6,multilang
ML-20660,necesito acceso al software necesito acceso al software ticket submitted es category network priority escalated,127,15,3,1,0,0,Network,5,multilang
ML-20661,sistema fora ar sistema fora ar ticket submitted pt category security priority escalated,110,13,13,4,0,1,Security,7,multilang
ML-20662,toegang tot software nodig toegang tot software nodig ticket submitted nl category security priority escalated,126,15,4,1,0,0,Security,7,multilang
ML-20663,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category software priority escalated,120,15,9,3,0,1,Software,8,multilang
ML-20664,pantalla rota pantalla rota ticket submitted es category database priority escalated,100,11,21,4,0,0,Database,2,multilang
ML-20665,redefinir senha redefinir senha ticket submitted pt category software priority escalated,104,11,14,1,0,1,Software,8,multilang
ML-20666,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category cloud priority escalated,119,15,8,1,0,1,Cloud,1,multilang
ML-20667,besoin acc logiciel besoin acc logiciel ticket submitted fr category vpn priority escalated,115,13,1,6,1,0,VPN,9,multilang
ML-20668,wachtwoord resetten wachtwoord resetten ticket submitted nl category email priority escalated,109,11,9,1,0,1,Email,3,multilang
ML-20669,system ausgefallen system ausgefallen ticket submitted de category hardware priority escalated,110,11,12,0,0,1,Hardware,4,multilang
ML-20670,tela quebrada tela quebrada ticket submitted pt category security priority escalated,100,11,10,6,1,1,Security,7,multilang
ML-20671,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category printing priority escalated,132,17,23,6,1,0,Printing,6,multilang
ML-20672,system ausgefallen system ausgefallen ticket submitted de category network priority escalated,109,11,12,2,0,1,Network,5,multilang
ML-20673,toegang tot software nodig toegang tot software nodig ticket submitted nl category database priority escalated,126,15,3,4,0,0,Database,2,multilang
ML-20674,cran cass cran cass ticket submitted fr category database priority escalated,96,11,10,1,0,1,Database,2,multilang
ML-20675,sistema fora ar sistema fora ar ticket submitted pt category hardware priority escalated,110,13,2,3,0,0,Hardware,4,multilang
ML-20676,systeem down systeem down ticket submitted nl category cloud priority escalated,95,11,12,1,0,1,Cloud,1,multilang
ML-20677,sistema ca sistema ca ticket submitted es category email priority escalated,97,11,20,5,1,0,Email,3,multilang
ML-20678,cran cass cran cass ticket submitted fr category cloud priority escalated,93,11,11,4,0,1,Cloud,1,multilang
ML-20679,system ausgefallen system ausgefallen ticket submitted de category network priority escalated,109,11,12,0,0,1,Network,5,multilang
ML-20680,bildschirm defekt bildschirm defekt ticket submitted de category database priority escalated,108,11,15,5,1,1,Database,2,multilang
ML-20681,necesito acceso al software necesito acceso al software ticket submitted es category software priority escalated,128,15,13,4,0,1,Software,8,multilang
ML-20682,necesito acceso al software necesito acceso al software ticket submitted es category vpn priority escalated,123,15,23,0,0,0,VPN,9,multilang
ML-20683,besoin acc logiciel besoin acc logiciel ticket submitted fr category cloud priority escalated,117,13,13,0,0,1,Cloud,1,multilang
ML-20684,tela quebrada tela quebrada ticket submitted pt category network priority escalated,99,11,21,4,0,0,Network,5,multilang
ML-20685,impossible de se connecter impossible de se connecter ticket submitted fr category access management priority escalated,135,16,10,0,0,1,Access Management,0,multilang
ML-20686,cran cass cran cass ticket submitted fr category hardware priority escalated,96,11,8,6,1,1,Hardware,4,multilang
ML-20687,restablecer contrase restablecer contrase ticket submitted es category database priority escalated,118,11,23,6,1,0,Database,2,multilang
ML-20688,tela quebrada tela quebrada ticket submitted pt category network priority escalated,99,11,18,0,0,1,Network,5,multilang
ML-20689,cran cass cran cass ticket submitted fr category hardware priority escalated,96,11,0,5,1,0,Hardware,4,multilang
ML-20690,restablecer contrase restablecer contrase ticket submitted es category access management priority escalated,127,12,21,0,0,0,Access Management,0,multilang
ML-20691,wachtwoord resetten wachtwoord resetten ticket submitted nl category printing priority escalated,112,11,13,0,0,1,Printing,6,multilang
ML-20692,toegang tot software nodig toegang tot software nodig ticket submitted nl category printing priority escalated,126,15,8,5,1,1,Printing,6,multilang
ML-20693,systeem down systeem down ticket submitted nl category vpn priority escalated,93,11,17,6,1,1,VPN,9,multilang
ML-20694,scherm kapot scherm kapot ticket submitted nl category vpn priority escalated,93,11,8,4,0,1,VPN,9,multilang
ML-20695,cran cass cran cass ticket submitted fr category cloud priority escalated,93,11,20,1,0,0,Cloud,1,multilang
ML-20696,besoin acc logiciel besoin acc logiciel ticket submitted fr category email priority escalated,117,13,21,0,0,0,Email,3,multilang
ML-20697,system ausgefallen system ausgefallen ticket submitted de category access management priority escalated,119,12,5,6,1,0,Access Management,0,multilang
ML-20698,consigo fazer login consigo fazer login ticket submitted pt category email priority escalated,117,13,0,2,0,0,Email,3,multilang
ML-20699,tela quebrada tela quebrada ticket submitted pt category printing priority escalated,100,11,16,1,0,1,Printing,6,multilang
ML-20700,tela quebrada tela quebrada ticket submitted pt category network priority escalated,99,11,21,5,1,0,Network,5,multilang
ML-20701,password reset password reset ticket submitted en category cloud priority escalated,99,11,18,4,0,1,Cloud,1,multilang
ML-20702,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category printing priority escalated,132,17,15,5,1,1,Printing,6,multilang
ML-20703,cran cass cran cass ticket submitted fr category network priority escalated,95,11,22,0,0,0,Network,5,multilang
ML-20704,scherm kapot scherm kapot ticket submitted nl category cloud priority escalated,95,11,20,1,0,0,Cloud,1,multilang
ML-20705,software zugriff ben tigt software zugriff ben tigt ticket submitted de category database priority escalated,124,15,20,0,0,0,Database,2,multilang
ML-20706,syst me en panne syst me en panne ticket submitted fr category access management priority escalated,115,16,9,2,0,1,Access Management,0,multilang
ML-20707,necesito acceso al software necesito acceso al software ticket submitted es category hardware priority escalated,128,15,13,6,1,1,Hardware,4,multilang
ML-20708,cran cass cran cass ticket submitted fr category hardware priority escalated,96,11,22,6,1,0,Hardware,4,multilang
ML-20709,pantalla rota pantalla rota ticket submitted es category vpn priority escalated,95,11,3,4,0,0,VPN,9,multilang
ML-20710,system down system down ticket submitted en category network priority escalated,95,11,6,5,1,0,Network,5,multilang
ML-20711,necesito acceso al software necesito acceso al software ticket submitted es category email priority escalated,125,15,15,2,0,1,Email,3,multilang
ML-20712,scherm kapot scherm kapot ticket submitted nl category database priority escalated,98,11,14,0,0,1,Database,2,multilang
ML-20713,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category email priority escalated,129,17,12,0,0,1,Email,3,multilang
ML-20714,need software access need software access ticket submitted en category cloud priority escalated,111,13,1,1,0,0,Cloud,1,multilang
ML-20715,password reset password reset ticket submitted en category network priority escalated,101,11,18,4,0,1,Network,5,multilang
ML-20716,tela quebrada tela quebrada ticket submitted pt category email priority escalated,97,11,3,6,1,0,Email,3,multilang
ML-20717,software zugriff ben tigt software zugriff ben tigt ticket submitted de category access management priority escalated,133,16,12,1,0,1,Access Management,0,multilang
ML-20718,redefinir senha redefinir senha ticket submitted pt category hardware priority escalated,104,11,10,0,0,1,Hardware,4,multilang
ML-20719,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category printing priority escalated,122,15,8,5,1,1,Printing,6,multilang
ML-20720,pantalla rota pantalla rota ticket submitted es category printing priority escalated,100,11,5,0,0,0,Printing,6,multilang
ML-20721,sistema ca sistema ca ticket submitted es category email priority escalated,97,11,21,6,1,0,Email,3,multilang
ML-20722,system ausgefallen system ausgefallen ticket submitted de category cloud priority escalated,107,11,7,1,0,0,Cloud,1,multilang
ML-20723,kan niet inloggen kan niet inloggen ticket submitted nl category security priority escalated,108,13,23,4,0,0,Security,7,multilang
ML-20724,system down system down ticket submitted en category hardware priority escalated,96,11,19,2,0,0,Hardware,4,multilang
ML-20725,besoin acc logiciel besoin acc logiciel ticket submitted fr category software priority escalated,120,13,23,2,0,0,Software,8,multilang
ML-20726,scherm kapot scherm kapot ticket submitted nl category security priority escalated,98,11,11,0,0,1,Security,7,multilang
ML-20727,systeem down systeem down ticket submitted nl category software priority escalated,98,11,8,5,1,1,Software,8,multilang
ML-20728,need software access need software access ticket submitted en category network priority escalated,113,13,18,1,0,1,Network,5,multilang
ML-20729,bildschirm defekt bildschirm defekt ticket submitted de category vpn priority escalated,103,11,0,5,1,0,VPN,9,multilang
ML-20730,pantalla rota pantalla rota ticket submitted es category access management priority escalated,109,12,4,2,0,0,Access Management,0,multilang
ML-20731,sistema fora ar sistema fora ar ticket submitted pt category printing priority escalated,110,13,7,1,0,0,Printing,6,multilang
ML-20732,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category hardware priority escalated,132,17,10,6,1,1,Hardware,4,multilang
ML-20733,password reset password reset ticket submitted en category hardware priority escalated,102,11,7,4,0,0,Hardware,4,multilang
ML-20734,bildschirm defekt bildschirm defekt ticket submitted de category software priority escalated,108,11,3,5,1,0,Software,8,multilang
ML-20735,necesito acceso al software necesito acceso al software ticket submitted es category vpn priority escalated,123,15,7,5,1,0,VPN,9,multilang
ML-20736,system down system down ticket submitted en category software priority escalated,96,11,15,4,0,1,Software,8,multilang
ML-20737,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category database priority escalated,132,17,7,3,0,0,Database,2,multilang
ML-20738,besoin acc logiciel besoin acc logiciel ticket submitted fr category database priority escalated,120,13,3,2,0,0,Database,2,multilang
ML-20739,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category vpn priority escalated,115,15,0,5,1,0,VPN,9,multilang
ML-20740,wachtwoord resetten wachtwoord resetten ticket submitted nl category security priority escalated,112,11,7,4,0,0,Security,7,multilang
ML-20741,password reset password reset ticket submitted en category access management priority escalated,111,12,12,2,0,1,Access Management,0,multilang
ML-20742,impossible de se connecter impossible de se connecter ticket submitted fr category vpn priority escalated,121,15,0,4,0,0,VPN,9,multilang
ML-20743,sistema fora ar sistema fora ar ticket submitted pt category network priority escalated,109,13,7,6,1,0,Network,5,multilang
ML-20744,besoin acc logiciel besoin acc logiciel ticket submitted fr category security priority escalated,120,13,18,6,1,1,Security,7,multilang
ML-20745,passwort zur cksetzen passwort zur cksetzen ticket submitted de category database priority escalated,116,13,18,1,0,1,Database,2,multilang
ML-20746,bildschirm defekt bildschirm defekt ticket submitted de category software priority escalated,108,11,5,0,0,0,Software,8,multilang
ML-20747,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category security priority escalated,132,17,8,2,0,1,Security,7,multilang
ML-20748,software zugriff ben tigt software zugriff ben tigt ticket submitted de category access management priority escalated,133,16,4,1,0,0,Access Management,0,multilang
ML-20749,consigo fazer login consigo fazer login ticket submitted pt category printing priority escalated,120,13,15,1,0,1,Printing,6,multilang
ML-20750,sistema ca sistema ca ticket submitted es category hardware priority escalated,100,11,17,6,1,1,Hardware,4,multilang
ML-20751,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category hardware priority escalated,132,17,11,5,1,1,Hardware,4,multilang
ML-20752,kan niet inloggen kan niet inloggen ticket submitted nl category vpn priority escalated,103,13,17,5,1,1,VPN,9,multilang
ML-20753,syst me en panne syst me en panne ticket submitted fr category security priority escalated,106,15,12,3,0,1,Security,7,multilang
ML-20754,scherm kapot scherm kapot ticket submitted nl category security priority escalated,98,11,10,3,0,1,Security,7,multilang
ML-20755,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category software priority escalated,132,17,0,0,0,0,Software,8,multilang
ML-20756,kan niet inloggen kan niet inloggen ticket submitted nl category vpn priority escalated,103,13,11,3,0,1,VPN,9,multilang
